id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
Ugz6mFXayodLKgrzqjV4AaABAg	0	0	2022-02-08 05:20:33	Jason Le sage	Mm.	UC8xmAjSXSyNPBIAcxQ440tQ	http://www.youtube.com/channel/UC8xmAjSXSyNPBIAcxQ440tQ	0		
UgzkJR1u6tZhOZRDpJF4AaABAg	0	1	2022-02-08 04:20:36	jdas 85	Mel Zelaya es el mismísimo Satanas	UCR3TD01IFXXduVtjgVUA8ww	http://www.youtube.com/channel/UCR3TD01IFXXduVtjgVUA8ww	0		
Ugyron6-Ahw6djtKKHl4AaABAg	0	0	2022-02-08 04:20:12	jdas 85	Nadie en este nuevo narcodinero va a derogar las ZEDES ni el Narcodigo de la impunidad.	UCR3TD01IFXXduVtjgVUA8ww	http://www.youtube.com/channel/UCR3TD01IFXXduVtjgVUA8ww	0		
UgzniMi6HwqMMqWITO14AaABAg	1	4	2022-02-08 04:19:22	jdas 85	¿Mel hablando de golpistas? ¿Mel hablando de Juan Orlando 2?<br>¡Que sinismo y maquiavelismo tan satánico!	UCR3TD01IFXXduVtjgVUA8ww	http://www.youtube.com/channel/UCR3TD01IFXXduVtjgVUA8ww	0		
UgzniMi6HwqMMqWITO14AaABAg.9YATx8XwxNR9YAVWN4ooGv		0	2022-02-08 04:33:03	DJ HADSAN	Y viniendo de uno de los mayores socios de juanchi hablo de mel zalaya, el chiste se cuenta solo	UC5Dsub2-U0aoksp3lOwZaKA	http://www.youtube.com/channel/UC5Dsub2-U0aoksp3lOwZaKA	1	UgzniMi6HwqMMqWITO14AaABAg	jdas 85
UgymkreVxSEvhmaLiph4AaABAg	0	5	2022-02-08 04:11:35	Miguel Zelaya Castro	DIOS LOS BENDIGA Y LOS CUIDE MUCHO A TODOS.❤❤	UC0JCTn1-nXEhIJaM0H68PyA	http://www.youtube.com/channel/UC0JCTn1-nXEhIJaM0H68PyA	0		
UgwftOJliCu_1hsRrhp4AaABAg	0	1	2022-02-08 04:11:01	Miguel Zelaya Castro	Viva Xiomara Castro de Zelaya❤	UC0JCTn1-nXEhIJaM0H68PyA	http://www.youtube.com/channel/UC0JCTn1-nXEhIJaM0H68PyA	0		
UgyDsiOSp_NHMsPC1MZ4AaABAg	0	16	2022-02-08 04:09:03	Emilio Sierra	XIOMARA PREMIÓ A JORGE CÁLIX , OFRECIENDOLE UN PUESTO .<br>¡¡ BUEN MENSAJE PARA EL PUEBLO . !!	UCBkauSv3DMGlOXA8bCttx_A	http://www.youtube.com/channel/UCBkauSv3DMGlOXA8bCttx_A	0		
UgzZ_-b3ixSdBY45-nN4AaABAg	0	14	2022-02-08 04:06:04	Emilio Sierra	LA ACCION DE XIOMARA DEMUESTRA QUE <br>¡¡ VALE LA PENA SER CORRUPTO EN HONDURAS !! <br>¿ VERDAD JORGE CALIX ?	UCBkauSv3DMGlOXA8bCttx_A	http://www.youtube.com/channel/UCBkauSv3DMGlOXA8bCttx_A	0		
UgybhCdYdB7iyjfwGDh4AaABAg	1	7	2022-02-08 04:04:55	Emilio Sierra	MEL Y JORGE CÁLIX EN UN AMOROSO ABRAZO.<br>CORRUPTO CON CORRUPTO SE ENTIENDE .	UCBkauSv3DMGlOXA8bCttx_A	http://www.youtube.com/channel/UCBkauSv3DMGlOXA8bCttx_A	0		
UgybhCdYdB7iyjfwGDh4AaABAg.9YASIFU_xV49YAT_z7RJHX		2	2022-02-08 04:16:13	Jose Green	Igualito ajuan orlando me imagino	UCSelZL4SfaYrCundr5Cxj2w	http://www.youtube.com/channel/UCSelZL4SfaYrCundr5Cxj2w	1	UgybhCdYdB7iyjfwGDh4AaABAg	Emilio Sierra
UgzHzAmbyc8TdGSK03h4AaABAg	0	2	2022-02-08 03:28:50	Elisa Garcia	Honduras,comia hasta que cambio su politica,los araganes siempre piden,no tienen verguenza.	UCyiqDR7NWRDyfQjyHyRdy2Q	http://www.youtube.com/channel/UCyiqDR7NWRDyfQjyHyRdy2Q	0		
UgzRKLDiT8Bvgpj4VD14AaABAg	0	4	2022-02-08 03:27:00	Elisa Garcia	¿Que rumbo tomara Honduras y todo C.A.,me dan ganas de llorar,van como vacas al matadero.	UCyiqDR7NWRDyfQjyHyRdy2Q	http://www.youtube.com/channel/UCyiqDR7NWRDyfQjyHyRdy2Q	0		
UgycuGCIXAOh8Up_v8h4AaABAg	0	0	2022-02-08 03:23:42	Elisa Garcia	¿Porque renuncia Jorge Calix? Será porque...Uds ya lo saben.Vayamonos al principio,quienes eran nuestros gobernantes ,ahora en el poder?	UCyiqDR7NWRDyfQjyHyRdy2Q	http://www.youtube.com/channel/UCyiqDR7NWRDyfQjyHyRdy2Q	0		
UgyhS1Gf0TVB6vj8c-l4AaABAg	0	1	2022-02-08 03:04:06	Ibeth Gavarrete	Jajaja 🤣 La cara de calix dice; una sola oportunidad y te tumbo los dientes y doy golpe de estado al estilo JOH.	UCeI-BGCssTzlk9bbnOkIDHg	http://www.youtube.com/channel/UCeI-BGCssTzlk9bbnOkIDHg	0		
Ugx_i3JWhjoXhHNxsJ14AaABAg	1	0	2022-02-08 02:51:48	Donald Ruiz	No hay que ser tontos las elecciones no es democracia, un presidente debe estar, los periodios que decida el pueblo, estar cambiando presidente no es la solución es que el presidente resuelva si uds miran los EEUU no cambia nunca su política llegue cual quiera es, es una dictadura capitalista los presidentes ganan la presidencia pero nunca el poder ojo	UCDPH63saERYEjINDp21RYAw	http://www.youtube.com/channel/UCDPH63saERYEjINDp21RYAw	0		
Ugx_i3JWhjoXhHNxsJ14AaABAg.9YAJvjOZk049YAt7oqmT1K		0	2022-02-08 08:08:10	Jes Lee	Será por eso que EEUU es un país potencia???	UCzTcN2tWZ7cL87UoWlH0wUw	http://www.youtube.com/channel/UCzTcN2tWZ7cL87UoWlH0wUw	1	Ugx_i3JWhjoXhHNxsJ14AaABAg	Donald Ruiz
UgxZTCT6AHskpnvZWAV4AaABAg	0	11	2022-02-08 02:45:51	Elisa YouTuber	Arriba hay que salir adelante todos juntos.	UCQ3N8YvmtvnVbnI3Jp8LWLg	http://www.youtube.com/channel/UCQ3N8YvmtvnVbnI3Jp8LWLg	0		
UgymV2lvzwMRkAj7rTx4AaABAg	0	3	2022-02-08 02:26:29	rapgaiming 07	Hay q esperar, primero, sacando la corrupción, Y expropiandole a los corruptos, pq no hay dinero, la caja es hule	UC_GVIOq0cVIsqNqMwL5iAHw	http://www.youtube.com/channel/UC_GVIOq0cVIsqNqMwL5iAHw	0		
Ugx-idVMtD3Jtrb9UQh4AaABAg	0	0	2022-02-08 01:58:53	Z	ese congreso esta lleno de narcos y corruptos, de alli no puede salir nada bueno para el pais	UCs1PpvLLGdGRLx9tKZ_3FJw	http://www.youtube.com/channel/UCs1PpvLLGdGRLx9tKZ_3FJw	0		
Ugy78fmRcm55Qpi_vOh4AaABAg	1	15	2022-02-08 01:32:15	Anti Mostaceros 3.0	Bueno se acabó la novela, aunque yo me quedé con ganas de dos capítulos más.<br>Y JOH ahorita viendo a donde va a ir de vacaciones, a Miami, ah no... Que le quitaron la visa 😂	UCJox64PYXGR2aHZrse1WhcA	http://www.youtube.com/channel/UCJox64PYXGR2aHZrse1WhcA	0		
Ugy78fmRcm55Qpi_vOh4AaABAg.9YAAp83z0qx9YAVKays_2T		0	2022-02-08 04:31:27	DJ HADSAN	mOsTaCeRo ViVa MeLiTo	UC5Dsub2-U0aoksp3lOwZaKA	http://www.youtube.com/channel/UC5Dsub2-U0aoksp3lOwZaKA	1	Ugy78fmRcm55Qpi_vOh4AaABAg	Anti Mostaceros 3.0
UgzydPwONRr1PJepMPV4AaABAg	0	0	2022-02-08 01:29:15	Flaco Melara	Los 18 diputados estan vinculados con el narcotrfico la prima de Jorge calix es la bosera del cartel hernandes	UCkYvIVJau8aT7ypWXBE-ZRA	http://www.youtube.com/channel/UCkYvIVJau8aT7ypWXBE-ZRA	0		
